PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label,split,fold
14.166713,5.0390134,10.407828,-8.536391,-5.6090636,1.163989,-0.12247955,3.070611,-10.162343,4.1345463,1,train,4
16.587973,0.263685,7.493333,-7.404759,-4.395271,0.6240897,0.8846981,3.5926068,-9.138625,2.563608,1,train,4
6.046719,-8.981526,2.2009683,-2.846147,-3.1542258,0.9059351,-2.2096775,1.6300577,-6.92792,3.0585167,1,train,4
12.853177,-4.5201006,4.8892746,-5.707394,-3.6437519,1.1150274,0.051553823,3.8546145,-8.88252,3.2299936,1,train,4
19.204863,2.1436896,7.539502,-8.650414,-4.525645,0.1123722,2.0959132,5.0447154,-9.197228,2.4929395,1,train,4
4.97333,-1.7790414,1.6774162,-4.1897416,-2.9027317,1.0655812,-4.045809,7.441616,-11.426031,3.5586739,1,train,4
5.1461883,-2.0322878,3.9225419,-5.5228467,-5.2478113,1.4405274,-2.6168344,8.736514,-8.993848,2.517153,1,train,4
11.215687,-3.3009949,3.1232905,-4.9877095,-4.493322,1.4514786,-1.1478685,6.372287,-8.737855,4.3056717,1,train,4
11.711372,-3.3968942,1.1385063,-4.8438864,-3.7441828,1.9605187,-2.1819937,7.0404654,-8.339142,6.1776924,1,train,4
9.655539,-4.817102,2.491306,-3.655773,-4.6588154,2.5599372,-2.8663673,6.163797,-9.398346,3.2042747,1,train,4
10.237652,-3.4611554,2.3909695,-4.048765,-4.9305367,1.7777247,-1.6852245,8.624555,-10.301813,2.487761,1,train,4
16.460367,2.0833118,4.7526116,-8.811418,-2.6924756,2.4306538,2.6589718,7.3494015,-8.843169,2.5887735,1,train,4
3.6357245,-2.5793564,-0.49927154,-2.510601,-3.9457743,2.5056882,-4.2820587,7.1561365,-10.702219,2.2676105,1,train,4
6.3155236,-3.116742,0.93978125,-2.0072784,-4.5008364,3.2876794,-3.3049078,5.7994275,-9.658226,2.9638016,1,train,4
8.744368,-1.3767906,0.5366909,-4.401617,-5.866521,4.734992,-3.4486234,7.4615126,-10.844846,4.6124177,1,train,4
5.3056626,-0.6750888,-0.67842364,-3.6019697,-7.38169,5.098577,-3.0114238,7.0477157,-10.775035,5.660724,1,train,4
7.280868,-4.3836093,-0.010404689,-2.5615013,-5.353371,3.79014,-2.8052168,6.237293,-8.724927,4.2613254,1,train,4
12.546552,0.7370895,1.5258076,-4.398082,-5.4013643,4.09175,-2.4308133,8.550485,-9.939832,5.2432046,1,train,4
14.074109,1.6880896,1.0679414,-3.6378975,-5.8354244,4.2842026,-3.0075638,8.226038,-10.21884,6.0695376,1,train,4
15.715326,-0.35168877,-3.5407891,1.5740681,-5.8251143,0.46644682,-4.4645143,-1.7965902,-3.5279586,-6.7732015,1,train,4
14.869196,-1.9347376,-3.5131376,2.5486333,-7.3267355,0.3307944,-4.584307,-1.7348461,-2.753494,-5.2974806,1,train,4
24.020971,6.167536,-0.57836795,1.968243,-6.097433,-2.427482,-1.0250589,-2.4005089,-1.8826683,-4.982453,1,train,4
25.015633,6.7886634,-0.27793038,2.2749388,-5.9461017,-1.808788,-1.2153426,-2.5913854,-1.7652994,-4.869039,1,train,4
20.849274,1.9993396,-2.44711,3.4252954,-8.032999,-1.2661283,-3.8990452,-0.8056682,-1.998743,-4.6892595,1,train,4
18.165697,0.5543696,-2.4356482,2.4561048,-8.427678,-0.7836833,-3.9466977,-0.18591635,-0.8044824,-4.803462,1,train,4
23.868053,6.2773433,-2.0514271,3.7820656,-7.502581,-2.9929857,-2.4920764,-1.1676302,-1.161041,-2.9556203,1,train,4
21.323511,9.333285,-0.36174637,-2.843474,-6.1285896,2.1128945,-2.1200156,2.5896664,-4.136393,-3.541244,1,train,4
20.053213,6.3524766,-1.599278,-1.1310983,-6.0913873,1.9751984,-2.6453948,1.7079184,-4.144505,-4.490308,1,train,4
22.756418,4.848248,-1.128996,0.9516469,-4.3881264,-0.7593293,0.4189162,1.1172103,-1.4165148,0.07924776,1,train,4
21.098833,3.5513546,-0.4343135,-0.10780314,-4.333705,-0.45722514,-0.17970845,1.4835258,-2.54219,-1.4321649,1,train,4
19.469728,2.9590201,-2.6879447,1.1508483,-3.6424367,1.167939,-2.5897725,0.777491,-2.2564008,-3.9381492,1,train,4
19.309256,5.1075435,-1.9385566,0.46306902,-5.6446543,1.47022,-3.191711,1.5778911,-3.1559443,-2.8644125,1,train,4
21.174894,2.9133985,-1.8047923,2.935855,-4.9494524,-1.3069687,-1.9593803,1.3725587,-3.134776,0.6270796,1,train,4
21.159174,10.556018,-1.5651331,-1.837212,-5.0418167,3.7911825,-2.1475239,4.2632465,-6.9546485,-4.9470673,1,train,4
22.489872,11.727643,-0.34574765,-1.2487205,-6.1787696,3.2945492,-1.6587377,3.0238883,-6.315676,-3.3378606,1,train,4
19.14336,5.758873,-1.9927369,-1.0118796,-4.789915,1.886652,-1.4178749,0.93016195,-3.3462427,-2.208359,1,train,4
19.15027,6.7230954,-0.5311454,-2.4845335,-5.3180413,2.2112947,-2.287881,1.6124637,-4.136145,-1.9137378,1,train,4
17.680588,3.4563923,-3.1244557,-0.41552556,-4.2292366,2.684389,-2.998392,1.7038094,-4.2178297,-4.2412953,1,train,4
18.930275,4.859572,-2.5213325,-0.55623454,-3.7517295,2.460187,-2.461677,1.6433214,-3.6303885,-4.588724,1,train,4
23.456104,9.683641,-2.0869462,2.2047715,-4.9812922,0.03521203,-3.3990486,3.1180832,-4.9585676,-0.3235538,1,train,4
21.618366,-0.6983016,1.9190373,-0.8071667,0.5293486,-0.5887678,2.445437,2.7004712,-0.7615483,5.7915382,1,train,4
18.278378,-4.184257,-0.50119245,2.0324333,-0.98183644,0.21953228,0.48074132,1.3825841,-0.89116037,5.2281494,1,train,4
25.75486,1.6036761,1.8748175,2.1911163,-2.4211926,-5.375229,5.632883,2.9816716,2.6351027,3.1666958,1,train,4
23.296247,-1.0436635,2.7595177,1.4119166,-1.9614041,-5.9382014,5.3016424,3.2758448,2.330805,2.1590452,1,train,4
18.281736,-5.7602115,0.51289445,1.1368339,-1.5199292,-0.9927088,1.3628184,2.0607548,-0.14882042,5.964999,1,train,4
20.108076,-2.7155674,1.1195185,0.65323293,-1.176661,-0.923526,1.945455,2.68781,-0.45373794,6.0757513,1,train,4
26.806902,4.7404947,3.6776335,1.130445,-2.505973,-5.2497234,5.7165837,0.24209234,2.3885126,3.098196,1,train,4
20.234137,-0.4668533,3.8360693,-2.7608826,-1.2092677,1.8643394,1.3447881,4.192418,-1.8778263,5.0461216,1,train,4
21.27667,-0.18005802,2.605155,-0.40028659,-0.83218616,1.5460885,1.3692462,5.1545134,-2.7366743,4.4961514,1,train,4
29.405024,7.2647805,5.3932753,-0.43415126,-2.8227506,-2.4578662,3.7894204,5.6738067,0.94907486,3.8661377,1,train,4
28.544718,5.6302176,4.201861,1.4778205,-3.0447905,-4.0011764,4.5550714,4.439398,0.22105536,1.7920007,1,train,4
23.05185,3.2608356,3.7780173,-0.16179927,-1.4737736,1.0501404,1.1979634,5.596279,-1.1101516,7.725038,1,train,4
23.107584,2.4215188,4.313884,-0.19332711,0.33620238,-1.1959385,4.236802,4.450371,-0.45842335,4.918642,1,train,4
29.606432,6.525261,2.7835593,1.7837671,-0.8000709,-5.203237,7.672034,2.7899632,1.3679544,2.577236,1,train,4
27.937939,8.166057,3.282432,-2.2386332,1.996342,1.8142115,3.2818956,4.4799905,-2.6123087,4.6901565,1,train,4
23.503214,2.486182,1.872613,-1.4304993,2.6679666,0.9893975,3.5211103,4.913175,-2.8324807,3.12076,1,train,4
32.151604,12.110452,4.0907373,-0.27498296,-2.2746217,-0.6290177,5.3511467,6.517943,-3.142327,3.4356523,1,train,4
26.212263,7.0955977,3.8605707,-0.4962032,-3.1197488,0.30763876,2.2514973,7.5516667,-3.4327822,2.95234,1,train,4
23.739534,5.2153277,3.1987731,-1.4066626,1.4484023,2.589856,3.0864382,7.3173575,-1.2125872,5.246324,1,train,4
25.189898,4.671945,2.3388011,0.5849268,0.66988164,0.776795,3.422437,6.9274464,-1.8517547,3.4620836,1,train,4
25.451122,5.054245,3.3972147,-0.36320406,0.28077102,-1.4521315,4.3930078,5.9371114,-1.2444599,0.5839771,1,train,4
4.725285,-5.3976583,1.7122236,-3.3376465,1.7554135,5.924026,0.45053792,2.3186674,-1.9352823,3.9576685,1,train,4
3.943623,-7.0018225,-0.24707921,-2.8629122,1.7346328,6.0424457,0.60552365,1.5151355,-2.7551274,3.4975932,1,train,4
11.97866,-2.6349587,2.6380174,-3.8343298,4.220539,6.1764417,2.6728032,1.8209677,-1.9304645,6.33388,1,train,4
11.699615,-3.719624,2.8036819,-3.4698741,1.8037859,5.415099,0.8047257,1.2850351,-0.5136342,5.8695145,1,train,4
10.996711,-6.746836,-0.018662814,-3.2088752,4.1923757,3.897118,1.5442282,1.1354004,-1.8456229,4.353253,1,train,4
8.529803,-7.9257507,0.69488907,-3.342898,2.996568,3.9278092,2.301837,1.0828032,-0.9144326,3.8510215,1,train,4
13.315562,-3.0777633,1.5990041,-4.483829,4.420173,4.1289577,0.76458853,1.8302174,-2.157905,3.3124154,1,train,4
14.728764,3.1989732,0.73467034,-1.8433499,2.8520188,6.598814,1.215093,7.0879774,-3.0576768,5.1133175,1,train,4
13.993358,1.7290932,-1.4111252,-0.6335165,2.0083396,5.8279295,0.62954074,5.498884,-3.9853103,4.9644775,1,train,4
19.327341,1.7489625,-0.3014426,0.21884799,5.4297757,5.032625,0.2415813,3.2571359,-2.54699,4.923096,1,train,4
18.303383,2.5146778,0.90414643,-1.9231629,5.692139,4.982737,0.71454424,3.8551662,-1.5478822,6.1659102,1,train,4
13.752415,1.0330999,-0.32077542,-3.0675051,2.6239123,7.9620395,0.3963613,5.1691494,-4.533531,3.0923076,1,train,4
9.863496,-4.624652,-2.2289083,-0.86512434,0.5494407,5.9997463,-0.27747205,5.5929074,-4.086579,4.2801495,1,train,4
18.596285,2.102689,-0.16609131,-1.2253217,3.6108437,4.726545,-0.6648886,4.8976235,-2.4928725,3.2624614,1,train,4
10.8529215,-0.7478994,-2.4910934,-1.065005,0.9755593,5.67001,-2.8081253,5.6253057,-3.7137232,4.4823055,1,train,4
15.943251,3.2941382,-0.74340314,-0.74465907,0.8173826,5.4047575,-1.0269618,4.3497815,-3.2199132,7.607566,1,train,4
20.511795,6.1972656,-2.2675443,0.4362072,2.3492126,6.1215835,-2.1092842,2.507485,-1.358217,7.407724,1,train,4
16.015299,1.0824084,-1.5096923,-0.38527182,1.9110081,5.9057813,-3.6484578,3.0607407,-1.8692276,7.3490477,1,train,4
11.249706,-3.6883397,-3.6886065,1.6894087,0.22979313,3.896055,-3.282089,3.1743858,-4.4866853,3.1417224,1,train,4
10.589519,-6.9543576,-3.5768032,2.4951463,0.7712083,3.6803992,-3.238435,2.0692804,-2.5218,3.9527633,1,train,4
20.889616,4.3882275,-2.855037,0.9592889,1.9846848,6.419668,-1.6530904,3.420175,-3.039145,5.997144,1,train,4
11.945642,-7.208249,-3.0697076,-1.6713157,4.318138,1.9201386,-0.83402705,0.26117888,-0.41857505,1.937503,1,train,4
12.570564,-4.728912,-3.6312501,-2.6172526,4.200617,2.87124,-1.3683825,-1.2400745,-1.6366166,1.7447208,1,train,4
10.777315,-3.6235378,-4.5458546,-3.2704248,6.240214,2.3799655,-1.325026,-4.9456296,-0.5247332,0.3558246,1,train,4
10.073745,-3.5769272,-4.07682,-3.0253575,6.303343,2.3684623,-0.41433868,-4.4327803,-0.1627915,-0.508016,1,train,4
18.333149,0.20600824,-2.1208253,-3.8085802,6.490673,2.2870953,1.5633956,-1.5189748,-0.13045992,2.0070422,1,train,4
19.285769,-0.3425272,-1.8930874,-1.8825893,5.7614284,2.157387,1.9509443,-1.4339777,0.2347492,3.7033007,1,train,4
11.972124,-4.3802104,-5.16796,-1.6135777,7.240164,2.6904616,0.42889264,-3.531619,0.4773038,1.1036888,1,train,4
18.980654,0.825165,-2.4494848,-1.4847375,2.8330953,3.309057,-1.9343506,0.6810375,-1.9371989,-0.132521,1,train,4
18.113762,-0.3271261,-1.9935896,0.075751014,1.2222682,2.2874618,-2.4059355,-0.7487766,-0.8370737,-0.37573063,1,train,4
20.681103,0.9285377,-5.5960493,4.1305943,2.988568,1.5066468,-2.7215524,-2.1820374,-1.3321855,-1.208319,1,train,4
19.693825,-0.43862066,-5.046145,2.5033185,3.5278695,1.3104359,-1.7793375,-3.3829782,-1.2360499,-1.2447724,1,train,4
20.563057,1.1868527,-3.014806,0.5252533,3.3362486,1.7070043,-2.3657086,-1.4884099,-1.051837,0.8560265,1,train,4
22.446613,1.9612107,-4.6952267,3.8466341,1.8698874,0.04252724,-1.5355792,-1.8266845,-0.23154706,0.7451222,1,train,4
21.86349,1.0272838,-3.9981954,2.7406557,6.295546,-0.07884508,0.98771733,-2.7083592,0.07711089,2.3189366,1,train,4
11.075713,-1.0121982,-2.8796363,-3.2338417,-0.08173537,4.9991074,-3.5305648,4.6335535,-4.065699,0.044411086,1,train,4
13.192835,-1.841358,-2.1164422,-2.397528,0.8531193,4.0852113,-3.4449427,2.099157,-3.6630785,-1.057987,1,train,4
22.42423,2.032666,-2.9704428,1.9910116,3.4355962,1.325865,-0.35737783,2.1332698,-1.8994731,0.9763543,1,train,4
20.26058,0.046957,-3.3395183,1.7962644,4.277995,1.7993919,-0.4928072,1.0915433,-1.5167247,-0.49926433,1,train,4
15.975117,-3.0638084,-3.052163,-0.11436454,2.543112,2.5933652,-2.8161144,1.715357,-2.298219,-0.6490676,1,train,4
17.535929,-3.7340972,-2.853574,2.0636024,2.5101886,1.0193859,-1.682728,1.0861179,-1.3500617,0.30039483,1,train,4
23.691816,4.0885115,-0.6511617,0.74068993,4.861858,1.2655897,1.3519241,0.16828479,-0.48167786,2.386945,1,train,4
11.377881,-3.0676076,-3.8158183,-4.8666596,1.679184,4.6648335,0.17288965,-2.7050288,-0.6589375,-4.392656,1,train,4
11.257657,-2.1905093,-2.8471859,-3.8726246,0.6643663,3.7274055,-0.1599019,-4.0223174,-0.12481173,-6.184375,1,train,4
17.727148,3.9958386,-0.8030003,-4.623683,4.712142,3.8325167,0.14470777,-1.3183998,0.13713092,-7.1887665,1,train,4
14.141336,-0.5379591,-2.1503172,-3.8912942,2.5170157,3.232457,-0.19010839,-1.5260274,0.43791214,-6.9794464,1,train,4
8.816037,-5.5115542,-4.9651318,-1.7927136,1.9088023,3.0175455,-1.0119584,-3.2290876,0.7274384,-4.1951957,1,train,4
9.458639,-4.3475175,-5.1577997,-2.0709682,1.8200723,3.5080402,-1.2441204,-4.2654967,0.20805028,-4.5757685,1,train,4
12.6636305,1.9437327,-1.9702247,-6.569546,4.5989122,4.3145466,1.0457572,-0.56669575,-0.4112875,-4.9972095,1,train,4
16.792679,4.8559656,-2.5178747,-4.510526,5.5740037,6.1103005,-3.02264,2.776257,-2.9808109,-1.1157568,1,train,4
12.561039,-1.1022946,-2.8166966,-4.300674,4.004158,4.187532,-2.084853,1.328863,-2.7561033,-3.2136347,1,train,4
12.591678,-1.2303578,-3.7333798,-5.9104257,5.533304,4.1329174,0.71716595,-0.021675376,-1.8998824,-6.541687,1,train,4
9.145875,0.63554007,-3.1511452,-8.683095,6.1127796,5.742434,0.012415245,1.219367,-2.2276967,-5.2411513,1,train,4
9.337166,-6.439273,-4.775135,-3.7494578,2.4837096,3.1777227,-1.946246,-1.1150275,-1.5308,-4.7247143,1,train,4
14.022233,0.56562334,-3.8647182,-4.060879,3.408754,5.233822,-1.0783871,0.09232058,-1.4785372,-3.2970183,1,train,4
14.145081,2.0286732,0.6088074,-7.963721,6.3093095,4.7335725,0.7920812,0.13738225,-1.1197281,-3.4140463,1,train,4
12.257385,3.0004458,-2.402632,-5.1178207,1.7148054,6.09661,-5.4736934,5.593534,-5.430322,-1.8176193,1,train,4
10.346501,4.577103,-1.9018384,-6.903871,2.942547,8.363522,-3.6876934,5.014828,-5.2336683,-1.4625686,1,train,4
6.5011063,0.48436219,-3.3460772,-7.740096,1.2256005,4.7105494,-3.4654386,5.9315434,-3.4754994,-5.556982,1,train,4
13.178934,1.3695267,-1.2454494,-6.213731,4.850074,4.9655256,-2.12399,5.0966206,-3.4582531,-3.7963748,1,train,4
12.301507,0.18746623,-2.8867462,-5.210178,2.984173,6.8593206,-2.942294,3.209651,-4.1692233,-2.9275055,1,train,4
10.777111,-3.5919874,-2.6015396,-3.3546743,3.2941833,4.308294,-1.0681915,2.4939544,-2.7884033,-2.9764576,1,train,4
8.501195,-0.5851733,-2.1352968,-7.579079,3.3122146,4.8352675,-0.8254111,4.941793,-4.44711,-3.3936296,1,train,4
13.039457,-0.40270367,-4.9122143,3.557854,-8.849343,6.3182683,-4.0169044,-2.216882,0.4083439,0.8320795,1,train,4
13.894234,-2.552771,-4.6555367,4.4681807,-9.039864,2.8590002,-3.88997,-2.7693002,0.0350395,-1.0567969,1,train,4
16.855553,-3.0082262,-2.9931357,5.8452983,-9.17245,-3.110206,-1.953635,-6.1662087,1.038392,-4.0179195,1,train,4
17.447866,-2.2696557,-2.6312177,4.7086697,-8.327206,-3.5066085,-1.0287584,-7.0571566,0.47456273,-4.6698184,1,train,4
12.304545,-5.2610474,-3.5197194,3.1153972,-8.044091,2.6294365,-3.6500258,-3.1406965,-1.3544681,-1.4542161,1,train,4
11.221967,-5.118491,-2.865169,3.010125,-7.962734,2.6408927,-3.8610973,-4.299892,-0.614648,-1.1918211,1,train,4
17.823954,1.2355428,-0.01410594,2.7513611,-8.570576,-2.405203,-1.4619735,-6.4939137,-0.31249928,-4.576098,1,train,4
12.504414,2.6283598,-4.6168766,1.754233,-10.338273,6.128925,-5.0552506,-2.1476464,-4.5613475,-1.7774553,1,train,4
8.539939,-0.5011523,-5.027245,1.9035536,-10.635037,5.72557,-5.0674043,-2.2443833,-4.144502,-2.3993104,1,train,4
25.421959,10.642047,-0.5984056,4.0122256,-11.432109,-0.20232335,-3.9064083,-3.081956,-2.530564,-6.110878,1,train,4
23.343256,6.5252852,-2.492299,6.187823,-8.635037,-1.9108285,-3.4859788,-5.4467206,-1.7015119,-5.341214,1,train,4
9.044938,-0.588879,-3.3910491,2.1650295,-8.413568,6.382708,-3.8524659,-2.4995534,-3.1247876,-1.7467481,1,train,4
8.580854,-1.9879367,-4.2926917,2.7607245,-9.139746,7.845216,-4.0890584,-1.0664656,-4.6749415,-0.24512367,1,train,4
19.434734,2.7536466,-1.9715825,2.916766,-9.338139,-0.38430184,-3.2066846,-2.9703963,-3.0783527,-5.7162848,1,train,4
10.060532,3.1865938,-6.9125023,-0.2200522,-6.755481,5.775999,-5.7910056,1.1980039,-6.199801,-5.87875,1,train,4
15.019926,6.004659,-5.978312,1.6285201,-8.801802,6.5542974,-4.1502767,0.2624321,-6.942268,-4.1545205,1,train,4
21.094955,11.274945,-3.8354108,2.138539,-8.89063,3.4348783,-4.7953615,-2.2317789,-4.4982705,-5.5236006,1,train,4
19.083567,11.6307,-3.3123984,1.5607032,-6.9459925,5.0347204,-7.0991745,-4.6602073,-3.4467835,-6.13553,1,train,4
3.4282885,-0.2994466,-4.6677136,-0.12539603,-7.005491,5.821948,-4.193591,-3.1360157,-4.916151,-4.2383504,1,train,4
4.6426764,-2.1282356,-4.517258,0.5076871,-6.8575034,5.7080245,-3.4622507,-1.6581949,-4.2484584,-3.5546315,1,train,4
13.681831,6.25429,-2.5095284,0.2923359,-8.201991,4.125691,-8.508332,-2.820479,-3.5429928,-8.3136,1,train,4
4.6630054,-10.003431,-2.868092,-3.1145492,1.6080242,3.1740031,-0.76899606,-2.1619585,-3.7320476,-1.1517197,1,train,4
7.2145514,-11.8762455,-3.2087598,-2.0448196,0.16647579,1.3449198,-0.5310594,-1.9516405,-2.763351,-3.081881,1,train,4
7.398721,-4.6767006,3.157907,-7.936883,3.5438159,2.0670507,-1.1016914,0.42154253,-0.7430721,-2.457068,1,train,4
8.983361,-2.378649,2.9794724,-9.313518,3.730082,2.3421102,0.14210075,1.1612478,0.009450159,-2.6426926,1,train,4
1.7032293,-5.410192,-1.6378901,-3.2764683,2.2633464,3.0932417,-3.0130801,0.63177264,-0.7379343,-1.1965631,1,train,4
4.8411727,-3.7512,-1.0364926,-2.3486447,4.1983247,1.9532981,-3.2939093,0.15625086,-1.175744,0.08574908,1,train,4
2.8265896,-12.4023285,-3.119697,-3.274334,3.9411652,1.2248582,-2.140928,-2.1952846,2.0673077,-2.0658638,1,train,4
3.4582708,-7.2299776,-3.523979,-4.721923,0.75405574,2.354863,-2.0769944,-1.6968282,-3.247751,-3.5957174,1,train,4
5.668842,-6.9721484,-2.399088,-3.806709,0.3387231,2.283397,-1.8695781,-0.88627595,-3.8253543,-3.0786872,1,train,4
4.689077,-4.168081,3.02824,-8.814702,2.40376,4.191109,-2.3396194,1.6025969,-3.4033692,-2.2576356,1,train,4
3.24502,-6.3059454,2.9142919,-8.337489,0.75515956,4.806955,-2.663886,0.1360313,-1.4791311,-2.367644,1,train,4
3.1635551,-7.1964593,-3.0737035,-5.049832,1.1544083,2.911487,-2.714622,1.2438859,-2.6219597,-1.6094247,1,train,4
7.237619,-5.389143,-2.6648312,-5.013819,0.8893389,3.071345,-2.6363478,0.8050395,-3.3645039,-2.6921678,1,train,4
3.3663068,-3.0794134,1.6513145,-9.511552,0.8588253,4.945775,-4.0193706,-1.4844953,-1.5216627,-1.7129878,1,train,4
1.787861,-5.343972,-0.7975538,-4.0874763,3.012617,1.8850406,-4.477604,0.08430246,-4.122359,-2.7481868,1,train,4
5.7856774,-6.5115066,-1.3982332,-3.5560112,2.9283783,2.0794137,-3.0586214,0.79797244,-5.6138167,-2.050329,1,train,4
5.192642,-1.4204026,0.36500448,-9.25381,0.8629224,4.737138,-1.5886272,3.7475433,-4.5950766,-1.9529332,1,train,4
5.0047855,-5.3820143,0.13188966,-7.9964485,1.6862457,3.5477748,-2.2564068,2.213876,-3.633937,-1.6926298,1,train,4
6.0117393,-5.1476808,-1.4265995,-5.4321103,1.841902,3.5279171,-2.7021978,0.35533398,-3.1557736,-0.64132684,1,train,4
3.6926725,-0.9154736,-2.0321102,-7.367544,0.7028118,2.378669,-4.0983667,1.2288176,-5.428314,-1.1526194,1,train,4
4.43726,-6.967353,-2.1456847,-5.3749056,1.5923692,3.2674165,-1.9610307,1.2152101,-1.4628111,-3.4465332,1,train,4
8.217829,-3.295881,-5.100122,-0.684678,5.633463,1.8963517,-5.474755,-2.5916653,0.8597504,1.4715714,1,train,4
10.96047,-2.3477037,-4.2094326,0.2836058,6.581327,1.2117649,-5.424498,-3.3523138,-0.10333623,-0.31329057,1,train,4
18.091793,0.8300273,-2.6916986,1.6987236,3.5114388,0.07782136,-3.0637755,-2.6255407,1.4283258,0.6565235,1,train,4
18.62154,0.93203473,-4.3048387,3.7925737,2.287016,0.5456314,-3.4946434,-3.2685275,2.270748,1.4101233,1,train,4
13.891321,-3.7192433,-5.9362617,3.5995364,3.7309046,0.86882883,-5.702063,-1.5431784,-0.5079706,-1.2453089,1,train,4
10.91533,-4.705567,-5.796321,2.2655137,4.1721787,0.55291736,-5.8263645,-2.107228,0.07313239,-1.9141706,1,train,4
14.378937,-3.8475564,-4.3087807,4.087958,2.594648,-0.44088826,-3.9927115,-3.899222,0.7520408,0.18853529,1,train,4
12.373323,-0.99821764,-2.590873,-1.900977,8.044645,3.5117743,-4.3699613,-2.094345,-0.4884964,2.4826374,1,train,4
12.522779,-3.46831,-4.3643126,0.5715382,7.4133487,2.6179004,-4.9673347,-1.3157561,-1.50515,0.34826148,1,train,4
16.447926,1.6304643,-0.9327378,-1.4053777,4.751642,2.016897,-1.7759818,0.49863383,1.99034,0.78569275,1,train,4
17.669508,1.4789674,-2.4945734,-0.78020084,6.93582,2.1710827,-1.7171743,-0.8734928,0.5277817,2.3587134,1,train,4
18.994928,2.6093957,-3.4984272,0.17970529,6.555666,3.0581841,-2.9175637,-0.6648286,-1.2039496,2.410566,1,train,4
17.276306,1.5400698,-4.359936,-0.748533,6.2400084,4.0624743,-3.716814,-0.56994516,-2.0215662,0.6844818,1,train,4
15.920991,1.2508806,1.7227298,-3.5593207,6.7765684,1.0165359,-1.0141313,-0.5558831,-1.3999331,0.09251877,1,train,4
8.961417,-4.8341737,-4.7121205,0.17762983,7.582483,2.2522473,-5.4760656,0.22056964,-0.5100553,-0.75204843,1,train,4
11.447778,-1.3205336,-3.5396206,-1.0579424,7.944999,2.7554705,-5.877747,1.2490923,-1.3658817,-0.5295707,1,train,4
