PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label,split,fold
29.251995,12.059419,-8.818481,2.6823223,2.951472,3.4675457,3.0734453,-1.789097,0.5267263,-0.5236598,1,train,5
33.182255,11.637739,-10.880835,3.123976,1.8079379,3.4445024,4.8182282,0.8475417,-0.6241445,-2.2944434,1,train,5
36.73608,18.050413,-10.041977,5.475691,3.7236753,4.2272654,6.5867357,1.241938,-1.7418122,-2.4726474,1,train,5
30.065157,12.742965,-6.363296,3.8820634,3.8782327,3.500713,3.644237,-1.2092985,0.17153749,-1.2367644,1,train,5
25.82262,7.1344466,-8.597639,0.27376175,1.5032336,2.8518245,11.476635,2.8614838,-1.6478581,-2.2949598,1,train,5
20.3086,5.033757,-8.8239975,-2.2403162,3.0505009,2.6466305,11.992528,3.3772197,-2.4191136,-2.4281628,1,train,5
27.257233,5.331799,-9.0791025,1.5430644,-0.5392754,0.77316415,10.079769,3.0127509,-1.5999991,-2.4988236,1,train,5
29.83489,15.485335,-8.95325,2.4237657,5.161763,2.6881604,3.8900514,-0.5925642,0.19445327,-1.6387445,1,train,5
25.457394,12.169814,-7.6640058,0.83088356,6.6769457,2.7834082,1.7478306,1.2215213,-0.51794857,-2.454652,1,train,5
28.351938,13.479944,-6.7239575,3.2973382,4.129682,4.587173,1.7775071,-2.0852876,0.76000506,-0.978052,1,train,5
24.646534,11.760623,-2.3430333,3.9796233,3.243106,3.3888445,4.0045977,-1.8828248,1.1696608,0.051574625,1,train,5
12.39346,2.8602407,-5.737088,-3.6106544,4.4874945,2.173807,8.687526,0.76992136,-0.63615614,-2.0836341,1,train,5
12.389744,8.886975,-4.351161,-0.5497555,4.667219,0.8008957,13.509728,1.0013258,0.28339535,-1.0794872,1,train,5
27.883015,9.2766485,-4.304465,3.9961386,0.075629316,0.06269472,7.926348,1.1446303,1.1032333,0.7225735,1,train,5
17.668629,-4.849838,-10.337929,-5.3628855,0.7852373,1.8501061,6.3635464,0.21228573,-5.063233,-5.342459,1,train,5
15.513732,-5.733373,-8.565274,-5.568506,1.6259468,1.4418439,3.9824677,-2.4932368,-2.7872431,-4.6404457,1,train,5
19.642103,-2.7125504,-9.244342,-4.122576,-0.37559646,2.6862934,3.644164,-2.583784,-2.0113924,-4.7787757,1,train,5
17.383745,-4.3781075,-9.784975,-5.178469,0.010929257,2.372234,2.278062,-3.0291271,-1.7066891,-4.6120667,1,train,5
17.720617,-6.251274,-11.070912,-4.696743,-1.5872632,2.3026974,4.5315,-1.2154661,-1.6835412,-4.185182,1,train,5
19.056566,-5.222795,-10.8267565,-3.7237291,-1.4758633,2.0479352,5.841487,-2.1340172,-2.2656975,-5.2953415,1,train,5
17.633392,-4.413473,-8.529557,-4.5915136,-0.35884908,2.1587126,4.6204906,-3.5831194,-2.3204145,-7.285565,1,train,5
22.064342,0.69777423,-9.712705,-1.6657571,0.6045506,1.961337,10.165175,2.2049544,-3.6314805,-7.8827147,1,train,5
20.551386,-0.32269973,-8.970796,-2.8850205,2.2890701,2.1496575,7.8957853,2.419913,-2.8239892,-6.282761,1,train,5
29.724287,6.4326687,-7.9633155,2.790183,0.09301005,-0.10867633,6.7738566,0.9222346,-3.7735627,-8.101757,1,train,5
26.873209,3.0529442,-6.419111,2.317468,-1.6207327,-0.8479741,3.7704935,-1.6593602,-5.570402,-8.401377,1,train,5
25.692886,-1.3562645,-9.770533,0.023051012,-3.679857,-0.07429981,6.2375126,-1.4947854,-3.2157855,-6.1850133,1,train,5
28.152407,1.2995332,-10.7884035,0.4796405,-1.9027712,0.777241,7.8877,-1.1498842,-2.642158,-8.365462,1,train,5
25.275751,3.042846,-7.20312,1.1430191,0.8177578,-0.075353034,7.9870133,0.49258167,-3.7305446,-8.434001,1,train,5
27.76574,7.9080653,-4.2737193,2.9520953,3.947601,0.30467138,10.5313425,2.774982,-6.29969,-10.019289,1,train,5
16.569906,1.4658519,-2.2372482,-1.5802082,5.5665736,-0.30075872,6.373138,3.8329237,-4.0619593,-8.758711,1,train,5
27.149895,7.992424,1.1687279,4.7246885,4.8619385,-0.113669075,6.3277354,-0.059457343,-7.162226,-12.170961,1,train,5
24.614407,7.587953,0.39640585,2.7911253,6.5574784,0.8692897,8.401515,0.5913262,-7.7238817,-13.791799,1,train,5
23.642002,6.0176616,-1.0389482,2.6620188,4.092746,-0.7905614,9.885428,5.6924243,-5.8044777,-11.938265,1,train,5
26.86891,8.3452635,-0.70830643,3.6889281,4.1998844,0.007146524,8.762011,2.6239395,-6.607573,-10.996029,1,train,5
27.262928,14.712664,1.7975501,5.409426,9.018894,1.0233419,7.988727,1.3210174,-4.352852,-11.137149,1,train,5
24.336718,-3.0389664,-13.046448,-3.0599544,-4.522075,1.0145648,1.8325087,0.56281763,-1.7013664,-2.3130002,1,train,5
17.39931,-7.5592947,-10.758721,-5.6080313,-2.9631615,1.6157556,-1.1831001,-0.8636936,-2.3015563,-1.613093,1,train,5
24.316639,-4.346676,-14.541975,-2.496666,-6.3868775,1.3846594,1.4684137,-2.4920654,-1.5319716,-1.4616237,1,train,5
24.570362,-4.103955,-14.805709,-2.2525017,-6.0903683,1.8161408,1.7642616,-2.7010105,-1.8352302,-2.8156273,1,train,5
21.344778,-5.463895,-13.166879,-3.9165602,-3.9996068,1.8743522,0.8625408,-1.2634624,-2.8776283,-2.2277353,1,train,5
21.340172,-5.105593,-13.581398,-4.286526,-3.7835064,1.8621107,2.7701378,-0.539436,-1.7532744,-0.7760003,1,train,5
25.517921,-2.7240224,-13.553926,-1.3226753,-5.5228977,0.8886762,0.5530109,-1.7367624,-0.70388883,-2.7989092,1,train,5
24.764088,-1.1435431,-13.502876,-3.071073,-2.39483,2.7089121,4.6142826,2.7066822,-0.76504445,-1.446326,1,train,5
19.489658,-4.0989857,-12.178423,-4.935795,-1.328045,2.6792867,3.4226148,1.8902956,-1.8296807,-1.8383769,1,train,5
27.08385,0.40940878,-13.324888,-1.5768774,-3.8034134,2.125084,3.437688,0.9811248,-0.54681927,-2.065319,1,train,5
28.932262,1.3599505,-13.285026,-0.70924413,-3.9671822,2.484346,3.8939583,1.0392116,-1.4733945,-3.6776392,1,train,5
25.472897,-1.1632756,-12.04027,-2.0215104,-3.2624707,1.1906048,3.7682414,2.0949361,-3.0925636,-4.144337,1,train,5
22.92691,-2.728628,-12.072059,-2.9638314,-2.6791077,1.2277367,3.7907054,2.4234912,-2.2097678,-2.3823678,1,train,5
25.801702,-1.0075879,-11.960589,-1.4409612,-3.641758,0.8863657,1.9958373,1.3236748,0.11144097,-2.2781603,1,train,5
30.894426,4.0436807,-15.232572,-0.45371062,-2.7803059,1.8013194,6.1698565,5.564769,-1.0539955,-2.8146129,1,train,5
26.717043,1.2017777,-13.396716,-1.8838296,-1.5425873,1.6388602,4.616864,4.700258,-1.4423438,-1.950029,1,train,5
23.897322,-1.1754994,-12.792785,-3.072386,-2.2192247,1.9837811,3.8478024,3.5431345,-1.5097198,-2.8215384,1,train,5
27.454535,0.6549547,-13.631539,-1.7050484,-3.0930526,1.5190833,3.1991007,2.9383228,-0.45034632,-2.8330622,1,train,5
29.126616,2.611848,-12.542686,0.26844376,-3.3199475,1.0951113,4.43991,2.2429602,-1.6081785,-1.842094,1,train,5
23.220451,-1.2964826,-11.318661,-2.395469,-2.048725,0.4993811,3.1211438,3.3626578,-0.6634862,-2.2085273,1,train,5
26.029188,0.27443057,-13.09941,-1.8662878,-1.9278731,0.93309,1.4105943,2.5124736,0.69607294,-1.2785125,1,train,5
1.1548558,-5.1458244,6.4290986,0.4114128,-0.77675635,-3.231794,-0.12742192,10.574197,-1.835681,0.69315356,1,train,5
3.8650477,-6.642254,5.7258286,-0.454877,-1.8741827,-2.7076886,-0.14764513,8.359415,-1.3565108,0.25726932,1,train,5
13.473545,-4.12943,6.7634835,2.0447118,-3.9987297,-2.0936801,3.3087182,7.378172,-2.1085627,-2.4516876,1,train,5
13.563865,-5.377725,4.893928,-0.4944262,-3.341232,-3.040785,1.7623051,8.027366,-3.097511,-2.2381337,1,train,5
4.8947854,-9.080615,4.0285106,-3.1923268,-2.5779378,-3.0092275,0.80760247,6.7109013,-1.9403696,-0.949139,1,train,5
10.453027,-4.829906,7.7621818,-1.0351902,-2.2936087,-3.4182913,2.4229927,10.383599,-2.118874,-0.07060211,1,train,5
15.88979,-2.8344147,6.650565,1.0042402,-3.4967408,-4.869949,1.7653807,9.33312,-2.682379,-0.8163728,1,train,5
3.8479817,-3.0074623,2.4011612,-2.6429918,-0.78450745,-4.646845,3.8689036,12.871306,-2.2673316,-1.4831775,1,train,5
-0.44398758,-3.0386252,3.8533678,-2.2885513,-1.4885659,-4.687516,4.126559,11.184208,-2.0017185,-2.6111808,1,train,5
11.512196,-6.3898907,1.8217891,-2.6836271,-1.9698395,-2.15509,3.8726814,8.991101,-4.1059875,-3.3130946,1,train,5
5.587999,-5.097677,2.3273273,-5.1486735,-0.19966294,-2.372077,5.047163,9.650491,-5.5251336,-1.6628989,1,train,5
6.278421,-5.9486485,2.0124621,-2.7378936,-2.7307563,-5.6231346,4.9017916,8.994854,-3.2725475,-2.7802362,1,train,5
5.4134836,-4.510888,1.9875817,-3.396671,-0.60771835,-4.1982183,5.8066077,10.119069,-2.6140723,-3.1415226,1,train,5
15.490302,-2.2433784,1.8444636,-1.7443049,-2.2677135,-4.1964054,5.218847,11.653394,-3.3282285,-2.6471088,1,train,5
3.0028937,-3.365979,1.2356135,-4.3530807,0.26133475,-2.7851481,4.368351,10.571259,-2.4889772,-2.8040705,1,train,5
0.21690288,-4.469547,1.1105497,-4.469354,-0.13301155,-3.6721165,3.1644495,9.557082,-2.2924063,-2.4832554,1,train,5
8.733633,-3.672317,-1.5677285,-4.2959146,0.6241923,-2.4155853,4.818584,12.1891985,-2.7363868,-4.3108435,1,train,5
3.380301,-1.4730421,-0.28456825,-3.9028182,0.97612053,-3.5294533,7.0153127,12.743849,-3.2276287,-3.5582318,1,train,5
7.267744,-5.1175323,0.86456215,-3.2113578,-0.666031,-4.0033703,3.651233,9.034053,-3.5164413,-2.8728657,1,train,5
11.121842,-3.6950145,1.0222851,-2.0709062,-0.8902944,-3.4884946,4.1542025,11.491562,-2.1439366,-2.0893893,1,train,5
13.492656,-4.3905663,-2.4889684,-3.5288527,-0.9636897,-1.4044075,5.5949774,11.33428,-3.5842142,-3.1237829,1,train,5
6.598897,-2.3849905,7.550562,-0.07686754,-1.3486047,-1.8476621,1.8569635,3.2646005,7.9253016,3.3048418,1,train,5
5.0742083,-0.84905946,7.0957966,-1.1195843,-1.1885328,-3.1018336,1.9119352,2.7573059,8.100285,3.1676588,1,train,5
28.466827,2.6114168,13.23699,10.0361395,-9.034216,-9.924571,1.2258797,-2.251936,5.783422,0.9081739,1,train,5
25.260715,-0.1547096,11.629786,7.4362526,-7.3657155,-8.474907,-0.49699497,-1.5691745,2.9392583,-1.0228194,1,train,5
3.1533244,-5.6121554,7.8725843,-2.0585353,-2.0372407,0.20216101,2.095173,0.50488156,5.8597536,4.173426,1,train,5
8.574075,-2.5903437,10.864009,2.8876147,-5.043568,-1.4719576,4.023928,0.5575909,8.4882345,4.9666576,1,train,5
25.281963,2.1545362,13.231375,8.029223,-5.2917705,-6.6212263,-1.1106315,-1.926111,2.5823867,-0.60884583,1,train,5
11.678798,-5.217058,10.651811,0.28376013,-1.549863,-3.2467968,3.2415762,4.8591557,4.6908517,3.1327279,1,train,5
15.150489,-0.5617656,12.3074465,4.1221724,-1.7465549,-4.1920238,4.7321157,4.9968815,6.9333596,3.5085888,1,train,5
29.651474,2.4564497,13.616894,11.185609,-8.937181,-10.395213,1.6722355,1.3993988,3.7551653,-0.15885761,1,train,5
31.807323,4.66687,14.050275,11.55833,-8.800215,-9.854345,0.4646227,-0.7525841,4.952197,0.45181143,1,train,5
13.271797,-4.173731,14.19319,2.6376815,-4.2060404,-5.1766562,5.113171,3.3109956,6.0708613,2.935875,1,train,5
14.150793,-3.559303,14.445139,3.267624,-4.46146,-3.2082176,4.35653,2.0333092,7.036746,4.53751,1,train,5
33.80254,8.371758,15.244589,13.099618,-6.8085666,-9.291177,1.3601052,-0.3304483,2.3064957,0.27711695,1,train,5
12.157055,-0.980339,13.261982,0.5595204,0.54048735,-1.9383777,6.203357,6.542954,2.976249,5.5780916,1,train,5
6.7967043,-0.5125014,14.818155,1.8894228,1.158952,-2.380243,7.169988,7.277909,4.880844,4.4954724,1,train,5
21.482124,2.72422,18.435263,8.451722,-4.5864515,-7.1747384,6.4622817,4.3552127,2.8570468,0.67507064,1,train,5
26.131363,3.330814,13.48998,8.930708,-4.3354917,-6.1342225,2.9127781,2.6779466,2.5113742,-0.9368536,1,train,5
11.0518055,-1.8708826,16.95772,2.2323697,-1.5359173,-2.9373846,6.1430993,4.234192,4.962603,4.0927653,1,train,5
9.40663,-4.714275,16.15199,1.2866031,-1.275345,-1.006093,2.847102,2.4029057,4.2026887,4.76257,1,train,5
26.510986,7.2389793,14.935135,9.137179,-1.9080063,-4.1477523,2.6791208,0.948288,1.8872008,2.9644928,1,train,5
28.338985,3.3770933,-5.833185,1.3069099,-4.7425685,-1.2142897,9.720579,1.8907248,0.639856,-1.8764983,1,train,5
19.347023,-2.5761201,-7.0219016,-3.3011363,-2.6905386,-0.05954495,6.4768405,1.371367,-0.45315763,-1.7690456,1,train,5
20.951443,-5.076056,-5.3386908,-1.9309982,-4.5422506,-1.5650879,-0.27408072,-1.2681597,0.8008114,-1.5202663,1,train,5
32.95516,3.951211,-5.252985,5.110142,-6.851301,-3.1503012,1.4657948,-2.2642417,0.79178965,-1.4215933,1,train,5
30.303822,2.5104992,-6.1541753,2.4340062,-6.5801754,-2.272822,6.3774714,0.9606199,-0.988835,-2.9984953,1,train,5
19.025564,-4.609739,-4.9708023,-2.9185426,-3.5004003,-1.0092149,4.481768,0.48744798,-1.6595496,-2.8299885,1,train,5
24.292984,-0.8421938,-5.224211,-0.020564169,-3.9512765,-1.7589184,3.7990844,-0.18609351,1.7900426,-1.8001862,1,train,5
25.592922,3.4821312,-3.375353,0.9582656,-3.5511842,-0.37499055,7.131303,3.8089657,1.7933506,1.3537859,1,train,5
23.016525,2.4625256,-4.805839,-1.4722059,-1.2268893,0.28634357,6.6896224,4.691127,0.16980669,-0.1863251,1,train,5
23.888542,-0.5425237,-5.750956,-1.1211095,-2.94987,-0.6609855,3.4744062,2.8722892,-0.5365176,-0.23712304,1,train,5
27.961962,1.6661313,-6.3225822,1.0049057,-4.4490085,-1.2956587,3.8068419,1.9735137,1.0082629,0.1989196,1,train,5
25.98112,2.8340642,-2.4336731,1.3385624,-2.381045,-1.8569435,1.270016,0.9855934,0.29640856,-0.765189,1,train,5
22.870394,-0.078464314,-3.3931556,-0.86468893,-2.2614381,-1.0775356,1.9538705,2.166689,-0.027930925,-0.35317743,1,train,5
27.474756,4.151897,-6.871812,1.2192391,-2.1688812,0.33500358,8.865528,4.2698913,-0.79490834,-1.4173409,1,train,5
24.371216,4.606053,-4.924812,0.09982382,-0.5459389,0.19550665,6.120972,6.933434,2.9034135,0.1858615,1,train,5
24.844362,4.50142,-5.1987348,1.5307732,-2.6597543,0.70933694,6.382987,6.430823,3.2164142,2.0992358,1,train,5
21.022028,-0.050746482,-4.266352,-1.5532259,-0.7059329,-0.2752975,2.2002616,5.439728,1.9173316,1.6038656,1,train,5
21.141216,1.5238222,-3.5135262,-1.1111561,-0.5292619,-0.8418787,4.1534386,5.1880865,1.7755762,-0.23734204,1,train,5
22.272047,3.5931096,-3.219557,-0.56346625,0.6272689,-0.00921277,-0.0853023,4.7262573,2.748433,0.61011875,1,train,5
26.632917,6.559192,-3.8118026,1.326143,-0.0073906444,0.023707813,2.2880995,5.5090756,4.1666474,0.33027244,1,train,5
25.484182,7.482071,-4.726642,0.9001799,1.0719521,1.8182057,6.746269,6.583522,2.0760312,-1.1813332,1,train,5
15.467503,-3.6856697,-1.2086855,-1.2136408,-2.852854,-0.21158016,5.155083,3.7902882,-1.3176243,1.126869,1,train,5
17.771458,-2.273738,-2.3983154,-0.2110871,-2.4696658,0.19977666,6.9252377,4.355174,-2.1597955,0.0749537,1,train,5
26.508495,-2.4988432,-2.1581082,2.7671163,-7.4817915,-3.2837718,7.509566,3.9931352,-0.24160191,0.98588264,1,train,5
24.497896,-3.4818213,-1.3289891,2.188643,-6.28491,-3.1471734,8.017415,4.317624,0.5010352,0.58239967,1,train,5
18.08501,-5.109491,-3.6707966,-0.5568713,-3.4191077,-0.5079418,6.70218,3.8472068,-2.4946382,1.1207412,1,train,5
15.215887,-4.843136,-2.0372016,-2.201167,-2.4448175,-0.311161,6.189241,3.7216945,-1.7317147,0.41294405,1,train,5
25.621826,-2.699914,-6.3913083,0.7642042,-7.906036,-2.0431542,4.4732475,0.7960222,2.293994,5.200268,1,train,5
20.017147,2.09807,-2.893743,2.631051,-3.1349857,-1.2037294,8.499673,3.7307656,0.29701787,0.16955066,1,train,5
19.99189,1.0788217,-0.9115461,2.9202309,-2.8634443,-0.19403963,7.3489895,3.9400985,-0.9131455,-0.6615349,1,train,5
26.632944,2.6414788,0.4789295,5.7092805,-4.621155,-1.188404,9.541552,5.4789577,-1.7905014,-0.6022817,1,train,5
26.347843,1.1294116,-0.5686119,4.6458364,-4.656194,-2.5702584,8.937016,6.1291504,-0.77686006,-1.132557,1,train,5
26.2606,4.747309,-0.41775006,6.8910203,-4.3736224,-2.1711388,10.561481,5.0862427,-1.3458633,0.64479244,1,train,5
21.88546,2.1675398,0.19126476,4.9954743,-2.4141088,-0.5080301,8.834516,1.1458123,-2.3962557,-0.6013138,1,train,5
29.051632,1.1171995,-3.9294212,4.419006,-6.1986017,-2.4282224,5.5440307,1.7377982,-1.2846471,2.3971112,1,train,5
27.211773,11.524065,1.4187986,6.679272,1.9930792,1.0311873,7.7666364,6.7446404,-2.430738,-3.152664,1,train,5
25.043005,6.5590076,0.17572704,4.879603,1.2451327,0.49287856,7.0148716,5.1150427,-2.8643403,-3.0392327,1,train,5
28.342424,10.269079,2.0327432,5.615359,-0.09055761,-0.021373568,8.17929,8.259545,-2.4198887,-0.6150126,1,train,5
23.761965,7.0057073,2.1029408,4.029708,-0.87857383,-1.1358407,9.60898,7.691386,-2.207071,-3.338433,1,train,5
30.63546,10.167774,1.0488931,8.106569,-1.483244,-2.6131365,12.153853,7.5505695,-4.2609873,-2.6686435,1,train,5
