PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,label,split,fold
10.311455,2.1720252,-5.401119,-2.196741,-6.1526575,0.18740797,-0.3612207,4.7444797,-0.33714014,0.96081674,1,train,3
14.44289,1.459097,-2.1255374,-4.9340024,-6.2499986,-0.40718848,0.72395146,5.237782,1.4099741,1.8016586,1,train,3
10.157371,-0.51673275,-2.0958967,-6.5233707,-1.7510339,6.620039,-1.3449734,3.6122255,-2.157771,-2.039461,1,train,3
7.6391397,0.22373371,-2.296571,-6.6384726,0.76176536,6.9000516,-0.095139354,3.1772528,-0.7903802,-1.5535526,1,train,3
10.299715,3.4837577,-4.2522273,-6.021324,-5.310709,1.7427918,-0.8894694,3.4575357,2.5237517,1.1489059,1,train,3
5.3638587,4.8806915,-6.707802,-3.8991008,-6.0651197,0.6431889,1.0803077,2.6633985,0.10750158,1.43973,1,train,3
2.840696,4.421799,-7.3201065,-4.3726387,-5.091987,0.4722897,1.1447473,3.0867748,0.3484474,2.5811973,1,train,3
8.694337,3.843313,-3.8139274,-7.0299077,-6.6923013,0.57047045,1.9350362,4.270857,-3.4558759,1.6676753,1,train,3
11.072748,4.046597,-3.1673234,-6.5892863,-8.729915,-1.7873415,1.8946567,5.8550496,-3.5559332,2.2663226,1,train,3
3.9880445,2.830136,-5.897196,-5.7014847,-5.2933393,3.2370653,-0.71188253,6.411201,-0.361891,1.7618209,1,train,3
5.8499637,3.226651,-6.373664,-5.858141,-4.500778,3.8008616,-0.846639,5.011258,-0.6528606,0.61506265,1,train,3
9.8396435,5.4367685,-2.4148965,-7.707219,-7.740868,0.81639546,0.10872653,5.25934,0.26261556,1.6734579,1,train,3
11.247072,0.582486,-9.822758,7.6141505,7.24374,3.2453983,1.9334949,-2.9827619,-1.1653882,5.8035946,1,train,3
10.340841,0.7073367,-10.699388,7.16147,7.2664375,3.4344094,1.7763788,-2.4139013,-0.88522696,7.4386044,1,train,3
5.9668345,1.2207538,-12.819628,6.6495795,4.5104203,1.391554,0.6344892,2.2141802,-2.2962427,5.989287,1,train,3
8.437799,1.6409726,-11.097745,7.4865413,6.2855697,1.8885885,1.2943338,2.347938,-2.5434704,6.2898307,1,train,3
5.8417654,1.0375909,-10.085242,6.076712,8.061596,2.4571714,2.0891638,0.9173438,-1.7720003,5.5299377,1,train,3
6.792301,1.6177887,-11.279958,6.702274,7.2444263,1.9405282,2.502395,-0.11693948,-1.8889872,5.3791,1,train,3
9.872797,2.8059766,-10.291466,8.117317,5.226015,0.29085645,0.8827134,1.788473,-2.2398453,7.7159986,1,train,3
10.648452,-1.7769035,-10.129283,5.637339,5.4623303,4.758758,-0.21685477,-2.1919994,-0.45658028,5.3224716,1,train,3
12.216671,-0.8832927,-10.113866,5.1096816,5.030782,5.4341826,0.28340593,-3.7655895,-1.2565067,4.811494,1,train,3
13.295979,-2.4145415,-9.432873,6.4084177,3.8764217,2.3264792,-0.99035084,-2.8132906,-0.47924623,6.953473,1,train,3
13.642049,-0.13398221,-9.74467,8.201353,3.6964898,1.1313041,-1.3489219,-1.4584965,-0.8588534,6.178496,1,train,3
11.743978,0.34027183,-10.081507,6.4247065,6.0009394,3.6301928,-1.3544961,-1.979253,-0.9201512,6.503457,1,train,3
12.440305,-1.4303447,-8.65975,5.555975,7.1522574,4.5300746,0.18800877,-2.944662,-0.32039782,7.8408165,1,train,3
13.705787,-0.538553,-8.596639,7.216838,4.464357,1.3339012,-0.22388287,-1.1735775,-1.166077,6.617176,1,train,3
11.336149,-0.31162578,-7.887716,-0.109260894,1.1186112,4.4956617,0.8113958,-6.629231,1.7696596,1.2862967,1,train,3
10.800751,-0.35054764,-7.236979,-1.2593943,0.48714277,4.6904216,0.61238056,-8.1207905,2.842167,2.457943,1,train,3
22.461487,-1.0378913,-3.381871,2.2273474,-2.2815423,-0.20328294,-0.53609645,-7.8285866,2.4456937,5.149324,1,train,3
20.028181,-2.2476003,-5.7507143,4.9117723,0.24923661,2.0809362,-1.1689583,-7.359914,2.4414363,4.697087,1,train,3
11.074711,-0.3542495,-9.898167,2.6297832,0.7833229,3.8095558,-0.8654302,-5.229294,0.64540774,2.34739,1,train,3
10.776726,-0.42970455,-10.462454,3.2000477,-0.1137297,2.4624317,-1.2397817,-6.086641,1.2528574,3.169357,1,train,3
19.274712,-0.10761626,-4.515533,3.449968,-1.443422,-0.17449342,-1.6616181,-5.7822366,2.5163324,3.656179,1,train,3
29.311182,-9.580295,-1.9499404,9.763865,8.224732,1.9273919,-1.2782158,-0.53625995,-1.4978878,4.0707026,1,train,3
26.864416,-8.213482,-3.2976644,10.054273,6.0970683,0.36678022,-1.781963,-0.9989849,-0.61722046,5.231881,1,train,3
25.645468,-5.2449293,-3.8200607,9.675401,7.62648,0.86501974,-2.519962,-2.1974604,1.5183312,6.614353,1,train,3
25.49919,-5.2942867,-3.9729037,9.8084955,6.846058,0.6445745,-1.7151561,-2.7703836,0.66155297,8.512554,1,train,3
25.086332,-7.498921,-4.9794855,11.274678,5.5259285,0.8224431,-2.2166576,-2.2586386,-0.4887713,5.3576217,1,train,3
24.364367,-7.736815,-5.457053,11.147894,5.8152256,2.2305913,-2.2223694,-2.0943618,0.22415438,5.231639,1,train,3
28.227606,-8.459576,-2.9882123,10.606735,6.111519,0.22884607,-1.1405562,-3.0029252,-1.5968775,7.1189094,1,train,3
22.15834,-9.1550455,-6.2765975,9.418953,6.0169315,5.0226517,-1.5353758,-5.009783,-0.8238134,5.563346,1,train,3
18.19361,-6.0420465,-8.467648,8.530952,2.7353203,2.1686237,-1.3238351,-3.800529,-1.3260338,6.101677,1,train,3
21.36811,-4.2113748,-5.967322,8.872614,5.026711,1.6628498,-1.4911962,-4.3489933,0.34430027,8.436258,1,train,3
23.13921,-5.8106575,-6.02374,9.489045,5.4909453,2.4750648,-1.3370907,-7.0492687,0.23810361,7.0600758,1,train,3
22.182281,-6.1937513,-6.541528,10.019964,4.259991,2.3374712,-1.8387004,-6.866799,-1.5929853,4.8019533,1,train,3
19.995567,-5.1785254,-7.602483,9.136174,1.5735065,0.82355076,-1.5298033,-6.8783336,-1.2073165,5.436923,1,train,3
20.559895,-5.5153623,-6.6284337,7.9598594,3.767425,2.4176867,-1.179451,-4.5635543,-1.7522466,6.591349,1,train,3
22.939314,-9.762745,-4.709852,7.8964624,5.737251,4.840965,-0.99706984,-7.794528,-1.310218,5.903285,1,train,3
21.54821,-8.166397,-6.701593,7.9858484,3.5058088,3.9474323,-2.0594425,-6.4191084,-0.21020992,5.422522,1,train,3
23.052874,-5.9985156,-6.668224,8.319736,5.4139194,3.4354978,-1.61259,-8.406717,-1.1040686,7.2246304,1,train,3
23.720055,-6.1211405,-6.276962,9.070671,6.378236,2.7876422,-1.5863959,-7.101922,-0.42666155,7.53377,1,train,3
19.642626,-5.9787993,-7.990451,9.343747,2.8254204,2.0878813,-1.8083364,-6.2940803,-1.5154226,4.6364074,1,train,3
18.509773,-6.285101,-9.459411,9.324514,1.5847732,2.8749042,-1.4487114,-7.653701,-1.6943561,7.101788,1,train,3
23.847254,-7.6885343,-6.5416512,7.831804,3.7294576,2.5894954,-1.5358025,-7.222102,-0.39425704,7.1811447,1,train,3
3.6662455,11.83065,2.0751677,-3.40736,0.15351865,1.020682,1.4004118,-1.1930302,0.49256235,2.4093733,1,train,3
1.461633,11.333784,-0.39593065,-3.5270808,0.20104147,0.96122795,2.5734534,-0.8801502,-0.29857442,1.8843367,1,train,3
29.711805,11.986535,17.536192,-9.328994,0.097339116,-5.787606,3.1124218,-3.1610878,-1.9547414,-2.1653357,1,train,3
28.322607,13.3856535,14.674318,-8.806341,-3.0237718,-7.9496045,2.0233521,-5.956462,-0.8580798,0.028403785,1,train,3
4.57821,12.487346,-0.047212765,-2.1350358,0.644297,-1.2247406,-0.45850918,-0.036626052,-0.8859241,0.16379064,1,train,3
9.202782,13.169112,4.640294,-3.8632648,1.5630654,-0.9439894,-0.0958572,-0.78792757,-1.9672662,0.3423404,1,train,3
23.62088,12.399274,10.136836,-8.352471,-4.74805,-8.780037,0.9085798,-5.2847877,0.9878979,0.9879627,1,train,3
7.956738,13.221564,0.18035491,-4.123002,-0.7272312,0.0611006,1.0172254,-3.107395,0.31478685,2.2664933,1,train,3
9.763808,13.272536,1.1894741,-4.0763755,-2.8660648,0.82343495,1.8231404,-4.1464734,1.0710489,3.2473192,1,train,3
31.209946,10.862444,15.892171,-8.6303215,-1.4480584,-6.251392,3.0780375,-5.491873,-0.94232863,1.4110637,1,train,3
30.483295,11.207577,15.473942,-9.854485,-4.079034,-9.234183,3.3327212,-2.861684,0.056234956,3.072391,1,train,3
11.447507,14.18698,7.0376506,-6.235203,0.9418473,0.9859672,1.4840573,-5.7639894,-0.2850274,4.38317,1,train,3
15.0503845,14.199151,8.873863,-5.692706,1.0859953,-1.5684364,2.6934836,-5.090164,-1.011403,3.5347183,1,train,3
29.471962,8.8752575,15.491757,-10.903755,-5.8807645,-7.0987396,2.0468934,-3.4589777,1.2706162,1.2420881,1,train,3
13.034321,11.675479,4.639528,-6.8931565,-3.9101665,1.6313233,1.556788,-4.586274,-0.53217345,0.27231804,1,train,3
9.212628,10.242791,2.4750276,-4.1025267,-2.6766806,3.74454,3.4057012,-6.1460633,-0.038597353,2.8329506,1,train,3
18.095388,9.723119,9.328156,-5.8782015,-1.3849704,0.77632916,2.2877076,-3.9648197,-1.7521152,2.821964,1,train,3
26.869463,6.3241796,12.904852,-9.343222,-6.5182967,-2.4825797,3.0747604,-5.8815966,-0.8084535,-0.26901215,1,train,3
18.195087,11.084013,9.229859,-9.020182,-3.3464496,2.0823174,2.1929636,-5.896598,-0.6511351,1.459586,1,train,3
15.579299,13.872132,7.745534,-8.721014,-3.652972,0.018219097,2.0156903,-4.313459,-1.2464728,2.2129078,1,train,3
24.954895,6.167276,10.413222,-8.011643,-5.523624,-2.9968169,3.093618,-1.7439636,0.68765885,2.0275154,1,train,3
13.6199465,3.8654394,-2.1782353,1.2540668,5.3871675,3.317558,-0.40182817,-1.0737283,-3.8519588,0.37178522,1,train,3
12.903503,2.9963717,-3.9141057,3.8210647,5.5589795,3.1201262,-0.41869128,0.48990896,-3.2156997,0.6263078,1,train,3
21.836668,2.3416786,1.2097015,2.5718052,4.4624257,-1.2654046,0.06303527,-0.35466948,-2.3176079,1.8643788,1,train,3
22.213228,2.9798458,1.373691,2.8634646,5.0678077,-1.2384137,0.29691264,-1.292655,-1.4053568,1.0782872,1,train,3
20.225983,1.3986088,0.86469424,2.5685005,7.6354117,3.8066187,0.6369788,-1.9871701,-2.366201,0.09667138,1,train,3
15.884609,2.8152559,-1.4563231,3.4161124,8.165485,4.8935714,0.3217625,-1.5578679,-2.3765888,0.64711094,1,train,3
14.461372,3.6699116,-3.457741,4.8618665,5.899307,0.6225423,-0.48454648,1.3958571,-0.49208832,3.3442147,1,train,3
15.996118,0.47107232,-1.6672891,0.025872571,3.480623,4.03467,0.29989305,-4.1692405,-4.101199,2.8545592,1,train,3
16.116234,0.16773792,-3.5541933,0.34575558,3.4520602,3.6527872,0.10589933,-3.687083,-4.647837,2.1118655,1,train,3
20.960714,0.07659338,-1.0778244,1.0823897,2.253532,2.511978,-0.146908,-4.0480356,-2.761059,0.7950252,1,train,3
19.184893,1.514549,-1.3068625,1.1944467,2.7613332,1.7604188,0.61723703,-5.1457586,-2.501714,1.9493688,1,train,3
19.311518,-1.0428134,-1.4746963,0.0086909095,1.4406278,2.5152416,0.9732879,-4.6292195,-2.2898421,1.0403067,1,train,3
16.773626,0.07216901,-2.7766387,1.5215565,3.0960577,3.7984238,0.054609433,-3.7597263,-2.417734,1.6758213,1,train,3
15.043397,0.4022043,-2.3713875,1.2421155,4.768739,5.6605396,1.0715829,-4.685788,-1.1789405,2.7660341,1,train,3
17.522562,-3.4767978,-1.7676635,-1.3893424,1.1371201,4.7436485,1.2787702,-6.989771,-5.577255,0.88937324,1,train,3
16.785828,-3.7141492,-2.1369486,0.8926514,2.8513927,5.2444377,0.38324404,-4.757878,-4.2849264,1.5245605,1,train,3
16.517336,-0.07997681,-2.5609996,0.8022237,2.2180529,2.5928426,0.65279585,-2.059287,-4.1091585,0.23109852,1,train,3
15.157188,0.980531,-2.1753602,-0.43294075,0.9869237,3.4758024,1.2070442,-5.1663833,-4.9409494,1.4986198,1,train,3
17.414335,-2.8645222,-3.0501964,-0.39294747,-0.504733,3.2969275,1.6680479,-4.3648705,-3.8006015,2.7580462,1,train,3
20.20301,-3.0646381,-1.4915092,-0.7592519,1.948128,4.705953,1.0024308,-6.4896245,-3.9432364,2.2569237,1,train,3
14.651573,-2.026588,-1.6435362,-0.7034355,2.25353,4.8329573,0.885795,-5.330955,-3.6015904,5.608091,1,train,3
22.524075,-0.397712,1.8425862,2.261547,7.2851725,6.222008,-2.086915,-1.4207635,3.536469,-6.491923,1,train,3
20.073698,0.45603552,-0.95579463,2.505576,8.242883,7.289934,-2.1655524,-2.6208377,4.2766385,-7.306671,1,train,3
29.430855,-1.0870665,4.396676,5.0909214,8.918991,-0.5588751,-2.8897157,-2.255484,4.6216583,-4.3091187,1,train,3
31.140009,1.1875706,7.7328205,2.4125652,7.5438294,-1.8673301,-1.8561497,-3.1681519,5.191392,-3.1584454,1,train,3
17.828262,1.7910258,0.2962671,0.35823637,6.590767,5.8011427,-3.060492,-1.0846877,5.1931195,-5.2144847,1,train,3
16.699131,1.5265174,-1.2920915,2.9841452,6.180154,4.466577,-2.9805129,-0.7686554,2.5554638,-4.3756356,1,train,3
33.001987,0.76028323,10.097171,2.0345707,13.522974,2.1387985,-3.0333793,0.32010758,3.7311935,-8.301805,1,train,3
15.281106,1.2655672,0.4233063,0.13232239,8.222686,8.958794,-1.5528038,-3.0521922,4.995654,-6.829939,1,train,3
16.114971,0.84596395,-0.766381,1.0560497,6.336994,8.547281,-2.128626,-5.2588887,4.6187677,-6.9293213,1,train,3
22.417276,1.4112294,-0.50765085,5.7430534,5.7660666,1.8646898,-3.1776183,-5.2718925,5.278812,-3.1764023,1,train,3
24.763138,0.16564055,0.805727,5.504397,5.5511255,0.8359403,-2.587975,-5.3296137,5.35165,-2.6320548,1,train,3
17.570562,0.6360465,-1.8951817,2.9462392,5.5943794,5.7068534,-2.745564,-4.43761,4.916186,-5.996798,1,train,3
20.602762,1.6994519,1.2390618,1.6000761,5.1754384,5.6368866,-2.33618,-6.3374515,6.420498,-5.6351953,1,train,3
35.408714,-3.3582468,8.2287035,1.6002704,6.037422,1.7716595,-2.5930083,-6.8049645,6.7720194,-6.345199,1,train,3
23.116266,-3.7949922,4.437069,-4.3861628,5.0499983,12.750901,-0.2211331,-7.6881146,0.2788907,-10.299714,1,train,3
21.688639,-2.1134958,-0.24007265,-0.31234005,3.3727386,8.170827,-1.7437259,-7.320703,3.837889,-7.3653073,1,train,3
32.43274,-4.7640963,7.1438456,-2.2946188,2.7278895,5.89381,-1.4436077,-12.160753,3.2098923,-8.214551,1,train,3
27.671385,-2.6366777,4.219616,-0.8417629,3.4575858,7.198882,-1.0106083,-12.895235,3.0772545,-4.755164,1,train,3
17.321726,-1.0761837,0.28184006,-0.9069796,4.313393,9.278453,-1.0057803,-8.349828,5.393175,-6.1516747,1,train,3
20.385038,-1.0191065,-0.29225537,0.9049135,3.7822711,6.805936,-1.1189221,-7.916657,5.6512947,-5.8700023,1,train,3
27.56778,-3.0796077,3.9379702,-1.5041274,2.4703705,4.4854927,-0.77509075,-11.973164,4.326915,-3.6380374,1,train,3
-1.0493354,5.5252476,0.087505564,-4.821417,3.3600652,8.149307,0.7718537,-3.1293151,7.064692,-4.5255156,1,train,3
-3.2932968,6.639827,-1.2599945,-5.9513173,0.6940775,6.3664737,2.8806362,-3.8216197,3.808362,-6.0481334,1,train,3
-2.3031654,3.1905146,-1.0976311,-4.5159044,2.4480777,7.361893,2.0795462,-0.8063865,3.0253925,-3.7926602,1,train,3
-4.1008987,3.1218944,-2.566133,-4.4722323,4.318886,7.4009147,2.2923517,-0.43404236,4.54716,-3.5099611,1,train,3
7.3919497,5.097253,-0.07191117,-5.260939,4.279211,7.9248323,-0.49975488,-1.7344301,4.086551,-9.839257,1,train,3
3.0732965,5.3578506,0.4652525,-5.6366267,5.54366,9.147208,-0.6154498,-1.391884,5.311805,-8.89379,1,train,3
5.2412386,4.761833,-3.1149154,-4.036476,3.4237928,5.9034786,-0.14049785,-3.4428592,1.5933003,-7.330348,1,train,3
15.457916,0.17521535,1.0959802,-4.388698,1.0368677,10.014682,-0.1386325,-4.2083073,3.8552778,-11.247239,1,train,3
9.039153,1.3580422,-3.9426188,-2.4295208,1.2718984,7.6383414,-0.34211957,-2.5254967,2.054178,-11.35168,1,train,3
13.01175,1.4110266,-4.9854507,0.5991226,-0.57283765,4.3301983,-0.69027114,-3.2304068,1.821529,-7.126883,1,train,3
16.907248,0.26389915,-1.1412619,-2.9505806,-0.5148906,6.607702,-1.5901153,-2.5659463,2.776736,-8.35223,1,train,3
10.220328,2.9431438,-4.8518205,-4.449601,-0.088620946,5.256181,-1.5985609,-2.9789405,1.2866603,-10.382509,1,train,3
12.510055,1.7341722,-3.8836367,-3.0630357,0.9447061,6.951166,-1.9093975,-5.0180564,3.4002748,-11.180373,1,train,3
14.254695,1.7048739,-5.206957,1.523064,-0.8538443,3.007388,-2.1226385,-3.616288,2.647925,-6.5816703,1,train,3
7.4440126,-0.9300324,-1.7913958,-4.121882,2.2881527,10.496141,0.3531293,-5.5204077,0.34294346,-10.057843,1,train,3
8.689848,1.6406093,-0.1472064,-4.289311,3.4197474,9.103083,-0.32017636,-2.689755,1.5299947,-10.603512,1,train,3
16.02555,0.28384838,-3.3555455,-1.7431588,1.577923,6.1731424,-0.03247259,-3.1403427,1.0411311,-7.138147,1,train,3
11.037719,3.1012313,-4.7934623,-1.8455038,1.1004213,6.3959613,0.31392434,-2.1611629,0.871834,-5.4548016,1,train,3
4.358594,1.0794809,-5.712868,-3.1050186,1.4764841,6.9290853,-0.29664728,-2.3585234,-1.2434052,-9.787726,1,train,3
7.955516,0.6985471,-4.619089,-2.264946,2.1929846,7.677599,-1.1540352,-3.3394594,2.0612242,-8.810081,1,train,3
