timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-02-08T14:57:36,codecarbon,98042f8f-fb6d-454f-9bb3-94328b4791fc,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,22.43184070001007,5.664516391115998e-05,2.525212472248635e-06,42.5,12.002144125334285,38.0,0.0002646590422917,7.473311534200722e-05,0.0002365744498332,0.0005759666074669,0.0,Brazil,BRA,minas gerais,Windows-11-10.0.26200-SP0,3.14.3,3.2.2,32,Intel(R) Core(TM) i9-14900,1,1 x NVIDIA RTX 4000 Ada Generation,-45.0436,-21.267,127.69407272338869,machine,27.54090909090909,31.045454545454547,23.5,30.02837545221502,N,1.0,0.0,,
