timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-02-08T23:29:49,codecarbon,c5aeb1bb-cf79-4abf-89d3-d324585fa999,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,12.925313200001256,3.2666307289811505e-05,2.527312629438514e-06,42.5,12.051702434369204,38.0,0.0001525274849999,4.325586793796354e-05,0.0001363668411667,0.0003321501941047,0.0,Brazil,BRA,minas gerais,Windows-11-10.0.26200-SP0,3.14.3,3.2.2,32,Intel(R) Core(TM) i9-14900,1,1 x NVIDIA RTX 4000 Ada Generation,-45.0436,-21.267,127.69407272338869,machine,13.525,31.83333333333333,24.600000000000005,31.46496073404948,N,1.0,0.0,,
