timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-02-09T10:42:22,codecarbon,2544ead7-aaad-4308-abf1-73a128892b91,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,50.94223279997823,0.0001217399739008,2.3897651753677186e-06,42.5,7.074163494530259,38.0,0.0006009752922221,9.96634130639995e-05,0.0005372102992778,0.001237849004564,0.0,Brazil,BRA,minas gerais,Windows-11-10.0.26200-SP0,3.14.3,3.2.2,32,Intel(R) Core(TM) i9-14900,1,1 x NVIDIA RTX 4000 Ada Generation,-45.0436,-21.267,127.69407272338869,machine,19.54,0.0,29.5,37.646935577392576,N,1.0,0.0,,
